Time,area,rain
2021-08-26 04:02:00,Yau Tsim Mong,0 to 2
2021-08-26 05:02:00,Kwun Tong,0 to 1
2021-08-26 05:02:00,Southern District,0 to 1
2021-08-26 05:02:00,Tsuen Wan,0 to 1
2021-08-26 06:46:00,Yuen Long,0 to 1
2021-08-26 06:46:00,Tai Po,0 to 1
2021-08-26 07:02:00,Central &amp; Western District,0 to 5
2021-08-26 07:02:00,Islands District,0 to 7
2021-08-26 07:02:00,Southern District,0 to 3
2021-08-26 08:02:00,Tsuen Wan,0 to 2
2021-08-26 08:02:00,Southern District,0 to 2
2021-08-26 08:02:00,Islands District,0 to 6
2021-08-26 09:02:00,Wong Tai Sin,0 to 2
2021-08-26 09:02:00,Sha Tin,0 to 2
2021-08-26 09:02:00,Kwun Tong,0 to 3
2021-08-26 09:02:00,Eastern District,0 to 3
2021-08-26 09:02:00,Sai Kung,0 to 1
2021-08-26 09:02:00,Southern District,0 to 1
2021-08-26 10:02:00,Southern District,0 to 2
2021-08-26 10:02:00,Wong Tai Sin,0 to 1
2021-08-26 10:02:00,Tai Po,0 to 2
2021-08-26 10:02:00,Sha Tin,0 to 4
2021-08-26 10:02:00,North District,0 to 3
2021-08-26 10:02:00,Sai Kung,0 to 1
2021-08-26 10:02:00,Yuen Long,0 to 1
2021-08-27 06:51:00,Wong Tai Sin,3 to 7
2021-08-27 06:51:00,Yau Tsim Mong,2 to 3
2021-08-27 06:51:00,Kwun Tong,1 to 9
2021-08-27 06:51:00,Southern District,1 to 6
2021-08-27 06:51:00,Kowloon City,1 to 3
2021-08-27 06:51:00,Islands District,0 to 16
2021-08-27 06:51:00,Sai Kung,0 to 10
2021-08-27 06:51:00,Central &amp; Western District,0 to 1
2021-08-27 06:51:00,Eastern District,0 to 1
2021-08-27 06:51:00,Wan Chai,0 to 1
2021-08-27 06:51:00,Sha Tin,0 to 2
2021-08-27 07:56:00,Wong Tai Sin,0 to 1
2021-08-27 07:56:00,Yau Tsim Mong,0 to 1
2021-08-27 07:56:00,Sham Shui Po,2 to 3
2021-08-27 07:56:00,Islands District,0 to 6
2021-08-27 07:56:00,Sha Tin,0 to 5
2021-08-27 07:56:00,Tai Po,0 to 4
2021-08-27 07:56:00,Central &amp; Western District,0 to 3
2021-08-27 07:56:00,Kowloon City,0 to 3
2021-08-27 07:56:00,Tsuen Wan,0 to 3
2021-08-27 07:56:00,Yuen Long,0 to 3
2021-08-27 07:56:00,Kwai Tsing,0 to 2
2021-08-27 07:56:00,Southern District,0 to 1
2021-08-27 08:11:00,Sai Kung,0 to 1
2021-08-27 08:11:00,Kwun Tong,0 to 1
2021-08-27 08:11:00,Islands District,0 to 17
2021-08-27 08:11:00,Wan Chai,0 to 3
2021-08-27 08:11:00,Southern District,0 to 8
2021-08-27 08:11:00,Eastern District,1 to 7
2021-08-27 09:46:00,Kowloon City,9 to 12
2021-08-27 09:46:00,Wong Tai Sin,9 to 12
2021-08-27 09:46:00,Southern District,7 to 28
2021-08-27 09:46:00,Kwun Tong,7 to 16
2021-08-27 09:46:00,Yau Tsim Mong,7 to 11
2021-08-27 09:46:00,Sha Tin,4 to 20
2021-08-27 09:46:00,Tsuen Wan,4 to 17
2021-08-27 09:46:00,Kwai Tsing,3 to 9
2021-08-27 09:46:00,Wan Chai,10 to 16
2021-08-27 09:46:00,North District,0 to 9
2021-08-27 09:46:00,Central &amp; Western District,4 to 14
2021-08-27 09:46:00,Eastern District,0 to 13
2021-08-27 09:46:00,Islands District,0 to 8
2021-08-27 09:46:00,Yuen Long,0 to 14
2021-08-27 09:46:00,Sham Shui Po,0 to 12
2021-08-27 09:46:00,Tuen Mun,0 to 6
2021-08-27 09:46:00,Sai Kung,0 to 14
2021-08-27 09:46:00,Tai Po,0 to 10
2021-08-27 10:26:00,Wong Tai Sin,0 to 1
2021-08-27 10:26:00,Wan Chai,5 to 13
2021-08-27 10:26:00,Yau Tsim Mong,0 to 3
2021-08-27 10:26:00,Kwun Tong,0 to 3
2021-08-27 10:26:00,Sai Kung,0 to 6
2021-08-27 10:26:00,Central &amp; Western District,2 to 8
2021-08-27 10:26:00,Islands District,0 to 14
2021-08-27 10:26:00,Tuen Mun,0 to 7
2021-08-27 10:26:00,Kowloon City,0 to 2
2021-08-27 10:26:00,Tai Po,0 to 8
2021-08-27 10:26:00,Tsuen Wan,0 to 1
2021-08-27 10:26:00,Yuen Long,0 to 11
2021-08-27 10:26:00,Eastern District,1 to 6
2021-08-27 10:26:00,North District,2 to 13
2021-08-27 10:26:00,Sham Shui Po,0 to 1
2021-08-27 10:26:00,Southern District,3 to 14
2021-08-27 11:46:00,Kwun Tong,5 to 7
2021-08-27 11:46:00,Central &amp; Western District,2 to 4
2021-08-27 11:46:00,Wong Tai Sin,2 to 6
2021-08-27 11:46:00,Kowloon City,3 to 5
2021-08-27 11:46:00,Southern District,2 to 12
2021-08-27 11:46:00,Yau Tsim Mong,2 to 4
2021-08-27 11:46:00,Kwai Tsing,1 to 2
2021-08-27 11:46:00,Wan Chai,1 to 3
2021-08-27 11:46:00,Sha Tin,1 to 15
2021-08-27 11:46:00,Tai Po,0 to 8
2021-08-27 11:46:00,North District,0 to 7
2021-08-27 11:46:00,Tsuen Wan,0 to 5
2021-08-27 11:46:00,Sham Shui Po,0 to 3
2021-08-27 11:46:00,Islands District,0 to 12
2021-08-27 11:46:00,Tuen Mun,0 to 1
2021-08-27 11:46:00,Yuen Long,0 to 1
2021-08-27 11:46:00,Sai Kung,11 to 27
2021-08-27 11:46:00,Eastern District,3 to 8
2021-08-27 12:41:00,Wong Tai Sin,1
2021-08-27 12:41:00,Tai Po,0 to 8
2021-08-27 12:41:00,Sham Shui Po,0 to 1
2021-08-27 12:41:00,Southern District,1 to 2
2021-08-27 12:41:00,Kowloon City,1 to 2
2021-08-27 12:41:00,Sai Kung,1 to 3
2021-08-27 12:41:00,Eastern District,1 to 3
2021-08-27 12:41:00,Wan Chai,2 to 3
2021-08-27 12:41:00,Kwai Tsing,0 to 1
2021-08-27 12:41:00,Kwun Tong,1 to 2
2021-08-27 12:41:00,Sha Tin,0 to 1
2021-08-27 12:41:00,Islands District,0 to 4
2021-08-27 12:41:00,Yau Tsim Mong,0 to 1
2021-08-27 12:41:00,Central &amp; Western District,0 to 2
2021-08-27 12:41:00,North District,0 to 5
2021-08-27 12:41:00,Tsuen Wan,0 to 1
2021-08-27 12:41:00,Yuen Long,0 to 1
2021-08-27 13:16:00,Tuen Mun,0 to 1
2021-08-27 13:16:00,Kowloon City,0 to 3
2021-08-27 13:16:00,Yuen Long,0 to 1
2021-08-27 13:16:00,Central &amp; Western District,0 to 2
2021-08-27 13:16:00,Eastern District,5 to 10
2021-08-27 13:16:00,Tsuen Wan,0 to 1
2021-08-27 13:16:00,Wan Chai,6 to 9
2021-08-27 13:16:00,Sai Kung,0 to 4
2021-08-27 13:16:00,Kwun Tong,2 to 5
2021-08-27 13:16:00,Sha Tin,0 to 1
2021-08-27 13:16:00,Yau Tsim Mong,0 to 1
2021-08-27 13:16:00,Southern District,1 to 11
2021-08-27 13:16:00,Sham Shui Po,0 to 1
2021-08-27 13:16:00,Islands District,0 to 16
2021-08-27 13:16:00,Tai Po,0 to 2
2021-08-27 13:16:00,North District,0 to 2
2021-08-27 13:16:00,Kwai Tsing,0 to 1
2021-08-27 14:02:00,Islands District,0 to 2
2021-08-27 14:02:00,Kwai Tsing,1
2021-08-27 14:02:00,Yau Tsim Mong,1 to 2
2021-08-27 14:02:00,Tuen Mun,1 to 2
2021-08-27 14:02:00,Sai Kung,1 to 4
2021-08-27 14:02:00,Southern District,0 to 1
2021-08-27 14:02:00,Wan Chai,0 to 1
2021-08-27 14:02:00,Sham Shui Po,0 to 1
2021-08-27 14:02:00,Central &amp; Western District,0 to 2
2021-08-27 14:02:00,Kwun Tong,1 to 2
2021-08-27 14:02:00,Kowloon City,1
2021-08-27 14:02:00,Eastern District,1
2021-08-27 14:02:00,Sha Tin,1 to 2
2021-08-27 14:02:00,Tsuen Wan,0 to 2
2021-08-27 14:02:00,North District,0 to 2
2021-08-27 14:02:00,Yuen Long,0 to 1
2021-08-27 14:02:00,Tai Po,0 to 1
2021-08-27 14:02:00,Wong Tai Sin,1
2021-08-27 15:31:00,Kwai Tsing,2 to 3
2021-08-27 15:31:00,Wong Tai Sin,0 to 1
2021-08-27 15:31:00,Sha Tin,1 to 2
2021-08-27 15:31:00,Yuen Long,1 to 3
2021-08-27 15:31:00,Tuen Mun,2 to 3
2021-08-27 15:31:00,Sai Kung,0 to 1
2021-08-27 15:31:00,Central &amp; Western District,0 to 1
2021-08-27 15:31:00,Kowloon City,0 to 1
2021-08-27 15:31:00,Islands District,0 to 3
2021-08-27 15:31:00,Southern District,0 to 1
2021-08-27 15:31:00,Sham Shui Po,1
2021-08-27 15:31:00,Tai Po,0 to 2
2021-08-27 15:31:00,Wan Chai,0 to 1
2021-08-27 15:31:00,Tsuen Wan,0 to 3
2021-08-27 15:31:00,Kwun Tong,0 to 1
2021-08-27 15:31:00,Eastern District,0 to 1
2021-08-27 15:31:00,North District,1 to 2
2021-08-27 16:02:00,Eastern District,1 to 2
2021-08-27 16:02:00,Central &amp; Western District,1 to 2
2021-08-27 16:02:00,Wan Chai,1
2021-08-27 16:02:00,Tai Po,1 to 3
2021-08-27 16:02:00,Kwai Tsing,2
2021-08-27 16:02:00,Southern District,0 to 2
2021-08-27 16:02:00,Sha Tin,2 to 3
2021-08-27 16:02:00,Tsuen Wan,0 to 3
2021-08-27 16:02:00,Kwun Tong,1 to 2
2021-08-27 16:02:00,Yuen Long,1 to 3
2021-08-27 16:02:00,Sham Shui Po,2
2021-08-27 16:02:00,North District,1 to 2
2021-08-27 16:02:00,Kowloon City,1
2021-08-27 16:02:00,Islands District,0 to 1
2021-08-27 16:02:00,Sai Kung,1 to 3
2021-08-27 16:02:00,Yau Tsim Mong,1
2021-08-27 16:02:00,Tuen Mun,1 to 2
2021-08-27 16:02:00,Wong Tai Sin,1 to 2
2021-08-27 17:28:00,Tai Po,0 to 2
2021-08-27 17:28:00,Southern District,0 to 1
2021-08-27 17:28:00,Wan Chai,1
2021-08-27 17:28:00,Islands District,0 to 2
2021-08-27 17:28:00,Kowloon City,2
2021-08-27 17:28:00,Central &amp; Western District,1
2021-08-27 17:28:00,Sham Shui Po,2
2021-08-27 17:28:00,Eastern District,1 to 2
2021-08-27 17:28:00,Sha Tin,2
2021-08-27 17:28:00,Kwai Tsing,1 to 2
2021-08-27 17:28:00,Sai Kung,1 to 2
2021-08-27 17:28:00,Tuen Mun,1 to 2
2021-08-27 17:28:00,North District,1 to 2
2021-08-27 17:28:00,Yau Tsim Mong,1 to 2
2021-08-27 17:28:00,Yuen Long,1 to 2
2021-08-27 17:28:00,Kwun Tong,2
2021-08-27 17:28:00,Wong Tai Sin,1 to 2
2021-08-27 17:28:00,Tsuen Wan,1 to 3
2021-08-27 18:02:00,Wan Chai,1
2021-08-27 18:02:00,Islands District,0 to 1
2021-08-27 18:02:00,North District,0 to 1
2021-08-27 18:02:00,Kowloon City,0 to 1
2021-08-27 18:02:00,Sham Shui Po,1
2021-08-27 18:02:00,Wong Tai Sin,1
2021-08-27 18:02:00,Yau Tsim Mong,1
2021-08-27 18:02:00,Kwun Tong,1
2021-08-27 18:02:00,Tsuen Wan,0 to 1
2021-08-27 18:02:00,Yuen Long,0 to 1
2021-08-27 18:02:00,Sai Kung,0 to 2
2021-08-27 18:02:00,Eastern District,1
2021-08-27 18:02:00,Sha Tin,1 to 2
2021-08-27 18:02:00,Tai Po,0 to 2
2021-08-27 18:02:00,Kwai Tsing,1
2021-08-27 18:02:00,Central &amp; Western District,0 to 1
2021-08-27 18:02:00,Tuen Mun,0 to 1
2021-08-27 18:02:00,Southern District,0 to 1
2021-08-27 19:02:00,Kwun Tong,0 to 1
2021-08-27 19:02:00,Sai Kung,0 to 1
2021-08-27 19:02:00,Eastern District,0 to 1
2021-08-27 19:02:00,Islands District,0 to 1
2021-08-27 19:02:00,Southern District,0 to 1
2021-08-27 20:02:00,Southern District,0 to 1
2021-08-27 20:02:00,Tsuen Wan,0 to 1
2021-08-27 20:02:00,Islands District,0 to 1
2021-08-28 12:36:00,Southern District,0 to 4
2021-08-28 12:36:00,Eastern District,0 to 4
2021-08-28 13:02:00,Tsuen Wan,0 to 2
2021-08-28 13:02:00,Yuen Long,0 to 1
2021-08-28 13:02:00,North District,0 to 1
2021-08-28 13:02:00,Islands District,0 to 18
2021-08-28 13:02:00,Sham Shui Po,0 to 2
2021-08-28 13:02:00,Eastern District,0 to 21
2021-08-28 13:02:00,Sha Tin,0 to 3
2021-08-28 13:02:00,Tai Po,0 to 4
2021-08-28 13:02:00,Kowloon City,0 to 7
2021-08-28 13:02:00,Wan Chai,14 to 18
2021-08-28 13:02:00,Yau Tsim Mong,2 to 14
2021-08-28 13:02:00,Sai Kung,2 to 15
2021-08-28 13:02:00,Central &amp; Western District,2 to 20
2021-08-28 13:02:00,Wong Tai Sin,2 to 7
2021-08-28 13:02:00,Southern District,4 to 21
2021-08-28 13:02:00,Kwun Tong,9 to 12
2021-08-28 14:31:00,Eastern District,0 to 3
2021-08-28 14:31:00,Sham Shui Po,7 to 13
2021-08-28 14:31:00,Yau Tsim Mong,6 to 10
2021-08-28 14:31:00,North District,0 to 3
2021-08-28 14:31:00,Wong Tai Sin,5 to 9
2021-08-28 14:31:00,Yuen Long,0 to 4
2021-08-28 14:31:00,Kwai Tsing,5 to 12
2021-08-28 14:31:00,Sai Kung,0 to 2
2021-08-28 14:31:00,Tai Po,0 to 4
2021-08-28 14:31:00,Islands District,0 to 7
2021-08-28 14:31:00,Central &amp; Western District,4 to 17
2021-08-28 14:31:00,Tuen Mun,1 to 10
2021-08-28 14:31:00,Kowloon City,3 to 10
2021-08-28 14:31:00,Sha Tin,2 to 9
2021-08-28 14:31:00,Wan Chai,1 to 2
2021-08-28 14:31:00,Southern District,1 to 5
2021-08-28 14:31:00,Kwun Tong,1 to 4
2021-08-28 14:31:00,Tsuen Wan,0 to 11
2021-08-28 15:02:00,Yuen Long,0 to 1
2021-08-28 15:02:00,Islands District,0 to 1
2021-08-29 08:02:00,Islands District,0 to 3
2021-08-29 09:46:00,Sha Tin,0 to 4
2021-08-29 09:46:00,Sai Kung,0 to 15
2021-08-29 09:46:00,Yau Tsim Mong,6 to 9
2021-08-29 09:46:00,Yuen Long,0 to 1
2021-08-29 09:46:00,Kowloon City,6 to 11
2021-08-29 09:46:00,Kwun Tong,5 to 6
2021-08-29 09:46:00,Kwai Tsing,3 to 11
2021-08-29 09:46:00,Islands District,0 to 4
2021-08-29 09:46:00,Eastern District,0 to 19
2021-08-29 09:46:00,Sham Shui Po,0 to 6
2021-08-29 09:46:00,Tuen Mun,0 to 2
2021-08-29 09:46:00,Southern District,0 to 7
2021-08-29 09:46:00,Tsuen Wan,0 to 9
2021-08-29 09:46:00,Central &amp; Western District,1 to 5
2021-08-29 09:46:00,Wong Tai Sin,3 to 8
2021-08-29 09:46:00,Wan Chai,3 to 4
2021-08-29 10:06:00,Kwai Tsing,0 to 1
2021-08-29 10:06:00,Sha Tin,0 to 11
2021-08-29 10:06:00,Islands District,0 to 1
2021-08-29 10:06:00,Sham Shui Po,0 to 1
2021-08-29 10:06:00,Wong Tai Sin,2 to 9
2021-08-29 10:06:00,Kowloon City,0 to 1
2021-08-29 10:06:00,Tai Po,0 to 12
2021-08-29 10:06:00,Tsuen Wan,0 to 11
2021-08-29 10:06:00,Tuen Mun,1 to 8
2021-08-29 10:06:00,Sai Kung,0 to 7
2021-08-29 10:06:00,North District,0 to 6
2021-08-29 10:06:00,Kwun Tong,0 to 4
2021-08-29 10:06:00,Yuen Long,1 to 11
2021-08-29 11:02:00,Kowloon City,6 to 18
2021-08-29 11:02:00,Yuen Long,0 to 11
2021-08-29 11:02:00,Wan Chai,2 to 3
2021-08-29 11:02:00,Kwai Tsing,0 to 10
2021-08-29 11:02:00,Eastern District,0 to 18
2021-08-29 11:02:00,Yau Tsim Mong,4 to 6
2021-08-29 11:02:00,Kwun Tong,15 to 25
2021-08-29 11:02:00,Tsuen Wan,0 to 5
2021-08-29 11:02:00,Sha Tin,0 to 14
2021-08-29 11:02:00,North District,0 to 5
2021-08-29 11:02:00,Tai Po,0 to 13
2021-08-29 11:02:00,Sai Kung,0 to 8
2021-08-29 11:02:00,Islands District,0 to 8
2021-08-29 11:02:00,Sham Shui Po,0 to 9
2021-08-29 11:02:00,Wong Tai Sin,1 to 23
2021-08-29 11:02:00,Southern District,1 to 8
2021-08-29 11:02:00,Central &amp; Western District,0 to 2
2021-08-29 12:16:00,Tsuen Wan,0 to 8
2021-08-29 12:16:00,Eastern District,0 to 3
2021-08-29 12:16:00,Wan Chai,6 to 10
2021-08-29 12:16:00,Southern District,3 to 6
2021-08-29 12:16:00,Sham Shui Po,0 to 5
2021-08-29 12:16:00,Central &amp; Western District,3 to 13
2021-08-29 12:16:00,Yau Tsim Mong,2 to 5
2021-08-29 12:16:00,Kwai Tsing,1 to 6
2021-08-29 12:16:00,Sai Kung,0 to 1
2021-08-29 12:16:00,Islands District,0 to 2
2021-08-29 12:16:00,Sha Tin,0 to 5
2021-08-29 12:16:00,Kowloon City,1 to 4
2021-08-29 12:16:00,Wong Tai Sin,1 to 3
2021-08-29 12:16:00,Kwun Tong,1
2021-08-29 12:16:00,Yuen Long,0 to 3
2021-08-29 12:16:00,Tai Po,0 to 4
2021-08-29 13:31:00,Kwai Tsing,0 to 2
2021-08-29 13:31:00,Southern District,0 to 4
2021-08-29 13:31:00,Islands District,0 to 9
2021-08-29 13:31:00,Tuen Mun,0 to 1
2021-08-29 13:31:00,Central &amp; Western District,0 to 1
2021-08-29 13:31:00,Tsuen Wan,0 to 1
2021-08-29 14:16:00,Islands District,0 to 2
2021-08-30 03:02:00,Islands District,0 to 1
2021-08-30 09:51:00,Islands District,0 to 5
2021-08-30 10:02:00,Islands District,0 to 1
2021-08-30 10:02:00,Southern District,0 to 2
2021-08-30 10:02:00,Central &amp; Western District,0 to 2
2021-08-30 14:21:00,Tuen Mun,0 to 1
2021-08-30 15:02:00,Sham Shui Po,0 to 1
2021-08-30 15:02:00,Kwai Tsing,0 to 1
2021-08-30 15:02:00,Islands District,0 to 1
2021-08-30 15:02:00,Central &amp; Western District,0 to 3
2021-08-30 15:02:00,Southern District,0 to 5
2021-08-30 15:02:00,Yuen Long,0 to 2
2021-08-30 16:30:00,Yuen Long,0 to 1
2021-08-31 04:02:00,Tai Po,0 to 2
2021-08-31 05:02:00,North District,0 to 1
2021-08-31 12:06:00,Wan Chai,1
2021-08-31 12:06:00,Yau Tsim Mong,1
2021-08-31 12:06:00,Sai Kung,0 to 3
2021-08-31 12:06:00,Kowloon City,1
2021-08-31 12:06:00,Eastern District,0 to 2
2021-08-31 12:06:00,Tai Po,0 to 1
2021-08-31 12:06:00,Central &amp; Western District,1
2021-08-31 12:06:00,Kwai Tsing,0 to 1
2021-08-31 12:06:00,Wong Tai Sin,0 to 1
2021-08-31 12:06:00,Southern District,1 to 2
2021-08-31 12:06:00,Kwun Tong,1 to 2
2021-08-31 12:06:00,Sha Tin,0 to 1
2021-08-31 12:06:00,Sham Shui Po,0 to 1
2021-08-31 12:06:00,Islands District,0 to 3
2021-08-31 13:02:00,Kwai Tsing,2 to 3
2021-08-31 13:02:00,Islands District,0 to 3
2021-08-31 13:02:00,Yuen Long,0 to 1
2021-08-31 13:02:00,Tuen Mun,0 to 2
2021-08-31 13:02:00,Eastern District,0 to 3
2021-08-31 13:02:00,Kwun Tong,2 to 3
2021-08-31 13:02:00,Tai Po,0 to 4
2021-08-31 13:02:00,North District,0 to 2
2021-08-31 13:02:00,Tsuen Wan,1 to 2
2021-08-31 13:02:00,Central &amp; Western District,2
2021-08-31 13:02:00,Yau Tsim Mong,2 to 3
2021-08-31 13:02:00,Wong Tai Sin,2 to 3
2021-08-31 13:02:00,Wan Chai,2 to 3
2021-08-31 13:02:00,Southern District,2 to 3
2021-08-31 13:02:00,Kowloon City,2 to 3
2021-08-31 13:02:00,Sha Tin,2 to 3
2021-08-31 13:02:00,Sai Kung,2 to 3
2021-08-31 13:02:00,Sham Shui Po,0 to 3
2021-08-31 14:02:00,Islands District,0 to 2
2021-08-31 14:02:00,Tuen Mun,0 to 1
2021-08-31 14:02:00,Southern District,1 to 2
2021-08-31 14:02:00,Kowloon City,2
2021-08-31 14:02:00,Central &amp; Western District,1 to 2
2021-08-31 14:02:00,Yau Tsim Mong,1
2021-08-31 14:02:00,Kwai Tsing,1 to 3
2021-08-31 14:02:00,Yuen Long,1 to 4
2021-08-31 14:02:00,Wan Chai,2
2021-08-31 14:02:00,Sham Shui Po,2
2021-08-31 14:02:00,Kwun Tong,3 to 4
2021-08-31 14:02:00,Eastern District,2 to 3
2021-08-31 14:02:00,Tai Po,2 to 4
2021-08-31 14:02:00,Sha Tin,2 to 4
2021-08-31 14:02:00,Tsuen Wan,0 to 3
2021-08-31 14:02:00,North District,2 to 5
2021-08-31 14:02:00,Sai Kung,3 to 5
2021-08-31 14:02:00,Wong Tai Sin,2 to 3
2021-08-31 15:16:00,Wong Tai Sin,2 to 3
2021-08-31 15:16:00,Tuen Mun,2 to 4
2021-08-31 15:16:00,Tsuen Wan,2 to 4
2021-08-31 15:16:00,Sham Shui Po,3
2021-08-31 15:16:00,Kowloon City,2 to 3
2021-08-31 15:16:00,Yuen Long,1 to 6
2021-08-31 15:16:00,Sai Kung,1 to 2
2021-08-31 15:16:00,Wan Chai,1 to 2
2021-08-31 15:16:00,North District,0 to 3
2021-08-31 15:16:00,Yau Tsim Mong,2 to 3
2021-08-31 15:16:00,Eastern District,1 to 3
2021-08-31 15:16:00,Islands District,0 to 2
2021-08-31 15:16:00,Tai Po,0 to 3
2021-08-31 15:16:00,Southern District,0 to 1
2021-08-31 15:16:00,Kwun Tong,2
2021-08-31 15:16:00,Kwai Tsing,3 to 4
2021-08-31 15:16:00,Sha Tin,2 to 3
2021-08-31 15:16:00,Central &amp; Western District,1 to 2
2021-08-31 16:02:00,Tuen Mun,0 to 1
2021-08-31 17:02:00,Wan Chai,0 to 1
2021-08-31 17:02:00,Islands District,0 to 1
2021-08-31 17:02:00,Southern District,0 to 2
2021-08-31 17:02:00,Kwun Tong,0 to 1
2021-08-31 17:02:00,Eastern District,1 to 2
2021-08-31 17:02:00,Central &amp; Western District,0 to 1
2021-08-31 17:02:00,Sai Kung,0 to 2
2021-08-31 18:02:00,Wong Tai Sin,0 to 1
2021-08-31 18:02:00,Tsuen Wan,0 to 1
2021-08-31 18:02:00,Sham Shui Po,0 to 1
2021-08-31 18:02:00,Kwai Tsing,0 to 1
2021-08-31 18:02:00,Sai Kung,0 to 2
2021-08-31 18:02:00,Islands District,0 to 2
2021-08-31 18:02:00,Eastern District,0 to 2
2021-08-31 18:02:00,Yau Tsim Mong,1
2021-08-31 18:02:00,Wan Chai,1
2021-08-31 18:02:00,Kwun Tong,1
2021-08-31 18:02:00,Southern District,1 to 2
2021-08-31 18:02:00,Central &amp; Western District,2
2021-08-31 18:02:00,Kowloon City,1
2021-08-31 19:02:00,Islands District,0 to 1
2021-08-31 19:02:00,Kwai Tsing,0 to 1
2021-08-31 19:02:00,Eastern District,1 to 2
2021-08-31 19:02:00,Yuen Long,0 to 1
2021-08-31 19:02:00,Yau Tsim Mong,1
2021-08-31 19:02:00,Kwun Tong,1
2021-08-31 19:02:00,Tsuen Wan,0 to 1
2021-08-31 19:02:00,Central &amp; Western District,1
2021-08-31 19:02:00,Kowloon City,1
2021-08-31 19:02:00,Wong Tai Sin,1
2021-08-31 19:02:00,Southern District,0 to 1
2021-08-31 19:02:00,Sha Tin,0 to 1
2021-08-31 19:02:00,Sai Kung,0 to 1
2021-08-31 19:02:00,Wan Chai,1
2021-08-31 19:02:00,Sham Shui Po,1
2021-08-31 20:02:00,Sha Tin,0 to 1
2021-08-31 20:02:00,Sai Kung,0 to 1
2021-09-01 02:02:00,Tsuen Wan,0 to 1
2021-09-01 03:02:00,Islands District,0 to 2
2021-09-01 03:02:00,Kwun Tong,0 to 2
2021-09-01 03:02:00,Kowloon City,1 to 2
2021-09-01 03:02:00,Sai Kung,0 to 2
2021-09-01 03:02:00,Tai Po,0 to 2
2021-09-01 03:02:00,Sha Tin,0 to 1
2021-09-01 03:02:00,Yau Tsim Mong,0 to 1
2021-09-01 03:02:00,Eastern District,0 to 4
2021-09-01 03:02:00,Wong Tai Sin,1 to 3
2021-09-01 04:46:00,Tuen Mun,0 to 1
2021-09-01 04:46:00,North District,0 to 6
2021-09-01 04:46:00,Kwai Tsing,0 to 3
2021-09-01 04:46:00,Yau Tsim Mong,0 to 3
2021-09-01 04:46:00,Yuen Long,0 to 3
2021-09-01 04:46:00,Central &amp; Western District,0 to 2
2021-09-01 04:46:00,Sham Shui Po,0 to 2
2021-09-01 04:46:00,Kowloon City,0 to 1
2021-09-01 04:46:00,Sha Tin,0 to 1
2021-09-01 04:46:00,Southern District,0 to 1
2021-09-01 04:46:00,Tai Po,0 to 4
2021-09-01 04:46:00,Tsuen Wan,0 to 2
2021-09-01 05:02:00,Sai Kung,0 to 2
2021-09-01 05:02:00,Kwai Tsing,0 to 1
2021-09-01 05:02:00,Eastern District,0 to 1
2021-09-01 05:02:00,Wan Chai,0 to 2
2021-09-01 05:02:00,Yuen Long,0 to 1
2021-09-01 05:02:00,Sha Tin,0 to 2
2021-09-01 05:02:00,Central &amp; Western District,0 to 2
2021-09-01 05:02:00,Tai Po,0 to 3
2021-09-01 05:02:00,Southern District,0 to 7
2021-09-01 05:02:00,North District,0 to 1
2021-09-01 06:02:00,Central &amp; Western District,0 to 6
2021-09-01 06:02:00,Tai Po,0 to 6
2021-09-01 06:02:00,Islands District,0 to 5
2021-09-01 06:02:00,Southern District,0 to 5
2021-09-01 06:02:00,North District,0 to 1
2021-09-01 07:02:00,North District,0 to 1
2021-09-01 07:02:00,Islands District,0 to 1
2021-09-01 09:02:00,Sai Kung,0 to 1
2021-09-01 09:02:00,Tai Po,0 to 1
2021-09-01 09:02:00,Wong Tai Sin,0 to 1
2021-09-01 09:02:00,Islands District,0 to 9
2021-09-01 09:02:00,Yau Tsim Mong,0 to 1
2021-09-01 09:02:00,Yuen Long,0 to 1
2021-09-01 09:02:00,Kwun Tong,0 to 1
2021-09-01 09:02:00,Kwai Tsing,0 to 1
2021-09-01 10:02:00,Southern District,0 to 1
2021-09-01 10:02:00,Sai Kung,0 to 8
2021-09-01 10:02:00,Islands District,0 to 36
2021-09-01 10:02:00,Tai Po,0 to 2
2021-09-01 10:02:00,Yuen Long,0 to 2
2021-09-01 10:02:00,North District,0 to 1
2021-09-01 10:02:00,Kwun Tong,0 to 1
2021-09-01 11:02:00,Sai Kung,0 to 9
2021-09-01 11:02:00,Southern District,0 to 1
2021-09-01 11:02:00,Wong Tai Sin,4 to 7
2021-09-01 11:02:00,Sham Shui Po,0 to 1
2021-09-01 11:02:00,Sha Tin,1 to 9
2021-09-01 11:02:00,Kwai Tsing,0 to 2
2021-09-01 11:02:00,Wan Chai,0 to 1
2021-09-01 11:02:00,North District,0 to 4
2021-09-01 11:02:00,Tuen Mun,1 to 3
2021-09-01 11:02:00,Tsuen Wan,1 to 5
2021-09-01 11:02:00,Islands District,0 to 9
2021-09-01 11:02:00,Yuen Long,0 to 8
2021-09-01 11:02:00,Tai Po,0 to 9
2021-09-01 11:02:00,Central &amp; Western District,0 to 5
2021-09-01 11:02:00,Kowloon City,0 to 4
2021-09-01 11:02:00,Kwun Tong,1 to 3
2021-09-01 12:02:00,Wong Tai Sin,0 to 2
2021-09-01 12:02:00,Islands District,0 to 1
